"ID" "ageOfParent" "sexOfParent" "survivalProb" "expectedAgeAtDeath" "mutationProbGametes" "mutationProbSC" "meanMutBias" "sdMutEffectSize" "mutationProbAgeGenes"
"895_0.0024_0.0024_-0.022_0.048_0.003" 24 "M" 0.793039 3.05493 0.0024 0.0024 -0.022 0.048 0.003
"895_0.0024_0.0024_-0.022_0.048_0.003" 24 "M" 0.859521 4.45092 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 18 "F" 0.601091 1.3312 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 18 "F" 0.631137 1.49738 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 19 "F" 0.546046 1.0779 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 19 "F" 0.518672 0.971371 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 20 "F" 0.646436 1.59144 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 20 "F" 0.66081 1.68651 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 21 "F" 0.559876 1.13621 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 21 "F" 0.810067 3.3396 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 22 "F" 0.51036 0.941153 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 22 "F" 0.575523 1.20627 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 23 "F" 0.518885 0.972158 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 23 "F" 0.642372 1.56577 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 24 "F" 0.550013 1.09429 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 24 "F" 0.744084 2.41157 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 25 "F" 0.61421 1.40096 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 25 "F" 0.503989 0.918611 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 26 "F" 0.545693 1.07645 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 26 "F" 0.321882 0.440482 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 27 "F" 0.571346 1.18713 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 27 "F" 0.562242 1.14652 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 28 "F" 0.656897 1.65994 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 28 "F" 0.656067 1.65438 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 29 "F" 0.576654 1.21152 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 29 "F" 0.494866 0.887229 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 30 "F" 0.752796 2.51069 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 30 "F" 0.763762 2.64397 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 31 "F" 0.606931 1.36175 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 31 "F" 0.633906 1.51389 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 32 "F" 0.354329 0.507414 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 32 "F" 0.568003 1.17204 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 33 "F" 0.630571 1.49403 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 33 "F" 0.630522 1.49374 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 34 "F" 0.690494 1.90672 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 34 "F" 0.748917 2.46586 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 35 "F" 0.69007 1.90332 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 35 "F" 0.69007 1.90332 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 36 "F" 0.386554 0.580343 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 36 "F" 0.382609 0.571038 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 37 "F" 0.712685 2.09646 0.0024 0.0024 -0.022 0.048 0.003
"902_0.0024_0.0024_-0.022_0.048_0.003" 37 "F" 0.698325 1.97096 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 6 "F" 0.859578 4.45253 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 6 "F" 0.874229 4.9003 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 7 "F" 0.847486 4.13113 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 7 "F" 0.857166 4.38526 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 8 "F" 0.864738 4.60228 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 8 "F" 0.962361 10.6609 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 9 "F" 0.968528 11.5159 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 9 "F" 0.916208 6.71591 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 10 "F" 0.739774 2.36457 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 10 "F" 0.680683 1.83005 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 11 "F" 0.564792 1.15774 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 11 "F" 0.826277 3.65036 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 12 "F" 0.864707 4.60134 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 12 "F" 0.858547 4.42357 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 13 "F" 0.961983 10.6123 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 13 "F" 0.955149 9.79814 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 14 "F" 0.758811 2.58256 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 14 "F" 0.442799 0.7261 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 15 "F" 0.826982 3.66488 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 15 "F" 0.841965 3.99667 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 16 "F" 0.864772 4.60328 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 16 "F" 0.93931 8.28887 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 17 "F" 0.653778 1.63914 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 17 "F" 0.556901 1.12339 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 18 "F" 0.696466 1.95546 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 18 "F" 0.697912 1.9675 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 19 "F" 0.775384 2.79672 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 19 "F" 0.823776 3.59955 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 20 "F" 0.554334 1.11245 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 20 "F" 0.570872 1.18497 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 21 "F" 0.785588 2.9418 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 21 "F" 0.794975 3.08541 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 22 "F" 0.587383 1.26251 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 22 "F" 0.595845 1.30443 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 23 "F" 0.634063 1.51484 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 23 "F" 0.621642 1.44236 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 24 "F" 0.38382 0.573884 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 24 "F" 0.51748 0.966979 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 25 "F" 0.466081 0.794614 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 25 "F" 0.425987 0.679791 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 26 "F" 0.376566 0.556996 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 26 "F" 0.385725 0.57838 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 27 "F" 0.461277 0.780034 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 27 "F" 0.604212 1.34743 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 28 "F" 0.721829 2.18205 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 28 "F" 0.463199 0.785838 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 29 "F" 0.705818 2.03515 0.0024 0.0024 -0.022 0.048 0.003
"934_0.0024_0.0024_-0.022_0.048_0.003" 29 "F" 0.730657 2.2693 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 2 "F" 0.813848 3.40831 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 2 "F" 0.928884 7.50629 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 3 "F" 0.957455 10.0598 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 3 "F" 0.924969 7.24541 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 4 "F" 0.937353 8.1312 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 4 "F" 0.871289 4.80465 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 5 "F" 0.885102 5.28327 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 5 "F" 0.877691 5.01707 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 6 "F" 0.901505 5.96525 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 6 "F" 0.978892 13.275 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 7 "F" 0.653317 1.63609 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 7 "F" 0.915315 6.6657 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 8 "F" 0.821262 3.54957 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 8 "F" 0.672797 1.77129 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 9 "F" 0.901303 5.95591 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 9 "F" 0.913927 6.58904 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 10 "F" 0.883525 5.22466 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 10 "F" 0.863474 4.56484 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 11 "F" 0.837299 3.8884 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 11 "F" 0.927106 7.38581 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 12 "F" 0.732477 2.28789 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 12 "F" 0.852747 4.26619 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 13 "F" 0.948961 9.1536 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 13 "F" 0.752353 2.50552 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 14 "F" 0.679822 1.82351 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 14 "F" 0.58392 1.2458 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 15 "F" 0.615092 1.4058 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 15 "F" 0.512901 0.95029 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 16 "F" 0.751339 2.49372 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 16 "F" 0.755348 2.54083 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 17 "F" 0.558664 1.13097 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 17 "F" 0.679986 1.82476 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 18 "F" 0.675475 1.79097 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 18 "F" 0.465406 0.792551 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 19 "F" 0.58136 1.2336 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 19 "F" 0.527946 1.00622 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 20 "F" 0.807291 3.29049 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 20 "F" 0.787879 2.97591 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 21 "F" 0.857599 4.39721 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 21 "F" 0.614099 1.40035 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 22 "F" 0.52529 0.996111 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 22 "F" 0.636901 1.532 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 23 "F" 0.729 2.25256 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 23 "F" 0.722495 2.18848 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 24 "F" 0.652112 1.62817 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 24 "F" 0.671138 1.75924 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 25 "F" 0.395532 0.601936 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 25 "F" 0.438808 0.714876 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 26 "F" 0.934825 7.93526 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 26 "F" 0.867694 4.69182 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 27 "F" 0.469574 0.805364 0.0024 0.0024 -0.022 0.048 0.003
"952_0.0024_0.0024_-0.022_0.048_0.003" 27 "F" 0.269569 0.34425 0.0024 0.0024 -0.022 0.048 0.003
"174_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.420574 0.665405 0.0024 0.0024 -0.022 0.054 0.003
"174_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.747976 2.45515 0.0024 0.0024 -0.022 0.054 0.003
"174_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.662848 1.70055 0.0024 0.0024 -0.022 0.054 0.003
"174_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.891666 5.53946 0.0024 0.0024 -0.022 0.054 0.003
"174_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.945877 8.8603 0.0024 0.0024 -0.022 0.054 0.003
"227_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.864398 4.59215 0.0024 0.0024 -0.022 0.054 0.003
"227_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.764891 2.65827 0.0024 0.0024 -0.022 0.054 0.003
"227_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.955977 9.89068 0.0024 0.0024 -0.022 0.054 0.003
"227_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.846291 4.10143 0.0024 0.0024 -0.022 0.054 0.003
"251_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.842044 3.99855 0.0024 0.0024 -0.022 0.054 0.003
"251_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.929688 7.56191 0.0024 0.0024 -0.022 0.054 0.003
"251_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.782127 2.89137 0.0024 0.0024 -0.022 0.054 0.003
"251_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.941226 8.44865 0.0024 0.0024 -0.022 0.054 0.003
"256_0.0024_0.0024_-0.022_0.054_0.003" 0 "F" 0.967978 11.4346 0.0024 0.0024 -0.022 0.054 0.003
"256_0.0024_0.0024_-0.022_0.054_0.003" 0 "F" 0.831442 3.75895 0.0024 0.0024 -0.022 0.054 0.003
"256_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.775103 2.79288 0.0024 0.0024 -0.022 0.054 0.003
"256_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.932242 7.74357 0.0024 0.0024 -0.022 0.054 0.003
"304_0.0024_0.0024_-0.022_0.054_0.003" 0 "M" 0.818664 3.49905 0.0024 0.0024 -0.022 0.054 0.003
"304_0.0024_0.0024_-0.022_0.054_0.003" 0 "M" 0.928733 7.49592 0.0024 0.0024 -0.022 0.054 0.003
"304_0.0024_0.0024_-0.022_0.054_0.003" 0 "M" 0.810601 3.34916 0.0024 0.0024 -0.022 0.054 0.003
"304_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.95309 9.57483 0.0024 0.0024 -0.022 0.054 0.003
"304_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.978456 13.191 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 0 "F" 0.948588 9.11722 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 0 "F" 0.928206 7.45991 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.753916 2.52386 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 1 "F" 0.726988 2.23247 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.927788 7.43158 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 2 "F" 0.94145 8.46769 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.825386 3.63213 0.0024 0.0024 -0.022 0.054 0.003
"414_0.0024_0.0024_-0.022_0.054_0.003" 3 "F" 0.870841 4.79035 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 16 "F" 0.681577 1.83687 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 16 "F" 0.668946 1.74348 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 17 "F" 0.847331 4.12727 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 17 "F" 0.821222 3.54878 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 18 "F" 0.584793 1.24999 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 18 "F" 0.868579 4.71919 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 19 "F" 0.726662 2.22923 0.0024 0.0024 -0.022 0.054 0.003
"416_0.0024_0.0024_-0.022_0.054_0.003" 19 "F" 0.710848 2.07982 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 2 "M" 0.656604 1.65797 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.975476 12.6429 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.950951 9.35237 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.76654 2.67935 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.980397 13.5724 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 3 "M" 0.945942 8.86628 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.915369 6.66872 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.758643 2.58051 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.899908 5.89241 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.933326 7.82297 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 4 "M" 0.93822 8.20036 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 5 "M" 0.37372 0.55047 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.920502 6.96666 0.0024 0.0024 -0.022 0.054 0.003
"457_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.966975 11.2889 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 5 "M" 0.958547 10.1881 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 5 "M" 0.959356 10.2852 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.927345 7.40178 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 6 "M" 0.771227 2.74064 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 7 "M" 0.932803 7.78448 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 8 "M" 0.786228 2.95127 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 8 "M" 0.928503 7.48018 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 8 "M" 0.926765 7.36306 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.992974 16.6447 0.0024 0.0024 -0.022 0.054 0.003
"462_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.491448 0.875734 0.0024 0.0024 -0.022 0.054 0.003
"475_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.927172 7.39021 0.0024 0.0024 -0.022 0.054 0.003
"475_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.861386 4.50409 0.0024 0.0024 -0.022 0.054 0.003
"475_0.0024_0.0024_-0.022_0.054_0.003" 9 "M" 0.916289 6.7205 0.0024 0.0024 -0.022 0.054 0.003
"475_0.0024_0.0024_-0.022_0.054_0.003" 10 "M" 0.836069 3.86064 0.0024 0.0024 -0.022 0.054 0.003
"475_0.0024_0.0024_-0.022_0.054_0.003" 10 "M" 0.868716 4.72345 0.0024 0.0024 -0.022 0.054 0.003
"475_0.0024_0.0024_-0.022_0.054_0.003" 11 "M" 0.738915 2.35535 0.0024 0.0024 -0.022 0.054 0.003
