"ID" "ageOfParent" "survivalProb" "expectedAgeAtDeath"
937 16 0.606531 1.35963
937 16 0.740818 2.37584
937 16 0.904837 6.12228
937 16 0.951229 9.38076
938 3 0.951229 9.38076
938 3 0.740818 2.37584
938 3 0.778801 2.84409
938 4 0.778801 2.84409
938 4 0.778801 2.84409
938 4 0.818731 3.50033
938 4 0.904837 6.12228
938 5 0.704688 2.02529
938 5 0.818731 3.50033
938 5 0.704688 2.02529
938 5 0.740818 2.37584
938 6 0.818731 3.50033
938 7 0.818731 3.50033
938 8 0.860708 4.48464
938 8 0.778801 2.84409
938 8 0.904837 6.12228
938 8 0.818731 3.50033
938 8 0.951229 9.38076
938 8 0.67032 1.75333
938 10 0.860708 4.48464
938 11 0.778801 2.84409
938 12 0.778801 2.84409
938 12 0.818731 3.50033
938 12 0.904837 6.12228
938 13 0.778801 2.84409
938 13 0.67032 1.75333
938 14 0.778801 2.84409
939 7 0.860708 4.48464
939 7 0.904837 6.12228
939 8 0.740818 2.37584
939 8 0.818731 3.50033
939 9 0.818731 3.50033
939 9 0.818731 3.50033
939 10 0.904837 6.12228
939 10 0.67032 1.75333
939 11 0.818731 3.50033
939 11 0.778801 2.84409
939 12 0.860708 4.48464
939 12 0.860708 4.48464
939 13 0.778801 2.84409
939 13 0.904837 6.12228
939 14 0.778801 2.84409
939 14 0.951229 9.38076
939 15 0.860708 4.48464
939 15 0.818731 3.50033
939 16 0.740818 2.37584
939 16 0.740818 2.37584
939 17 0.818731 3.50033
939 17 0.67032 1.75333
939 18 0.778801 2.84409
939 18 0.740818 2.37584
940 7 0.778801 2.84409
940 7 0.778801 2.84409
940 8 0.778801 2.84409
940 8 0.67032 1.75333
940 9 0.740818 2.37584
940 9 0.704688 2.02529
940 10 0.67032 1.75333
940 10 0.860708 4.48464
940 11 0.740818 2.37584
940 11 0.67032 1.75333
940 12 0.637628 1.53644
940 12 0.704688 2.02529
940 13 0.740818 2.37584
940 13 0.818731 3.50033
940 14 0.704688 2.02529
940 14 0.740818 2.37584
940 15 0.740818 2.37584
940 15 0.704688 2.02529
940 16 0.740818 2.37584
940 16 0.704688 2.02529
940 17 0.818731 3.50033
940 17 0.548812 1.0893
940 18 0.637628 1.53644
940 18 0.637628 1.53644
941 1 0.778801 2.84409
941 1 0.704688 2.02529
941 2 0.860708 4.48464
941 2 0.778801 2.84409
941 3 0.818731 3.50033
941 3 0.704688 2.02529
941 4 0.860708 4.48464
941 4 0.818731 3.50033
941 5 0.704688 2.02529
941 5 0.740818 2.37584
941 6 0.704688 2.02529
941 6 0.740818 2.37584
941 7 0.818731 3.50033
941 7 0.818731 3.50033
941 8 0.740818 2.37584
941 8 0.704688 2.02529
941 9 0.637628 1.53644
941 9 0.778801 2.84409
941 10 0.637628 1.53644
941 10 0.860708 4.48464
941 11 0.860708 4.48464
941 11 0.778801 2.84409
941 12 0.818731 3.50033
941 12 0.778801 2.84409
942 2 0.904837 6.12228
942 2 0.904837 6.12228
942 3 0.740818 2.37584
942 3 0.860708 4.48464
942 4 0.904837 6.12228
942 4 0.818731 3.50033
942 5 0.904837 6.12228
942 5 0.67032 1.75333
942 6 0.778801 2.84409
942 6 0.818731 3.50033
942 7 0.904837 6.12228
942 7 0.778801 2.84409
942 8 0.818731 3.50033
942 8 0.904837 6.12228
942 9 0.778801 2.84409
942 9 0.860708 4.48464
942 10 0.778801 2.84409
942 10 0.860708 4.48464
942 11 0.778801 2.84409
942 11 0.904837 6.12228
942 12 0.860708 4.48464
942 12 0.951229 9.38076
942 13 0.637628 1.53644
942 13 0.778801 2.84409
943 0 0.904837 6.12228
943 0 0.778801 2.84409
943 1 0.740818 2.37584
943 1 0.818731 3.50033
943 2 0.704688 2.02529
943 2 0.818731 3.50033
943 3 0.740818 2.37584
943 3 0.778801 2.84409
943 4 0.818731 3.50033
943 4 0.637628 1.53644
943 5 0.778801 2.84409
943 5 0.740818 2.37584
943 6 0.860708 4.48464
943 6 0.904837 6.12228
943 7 0.740818 2.37584
943 7 0.704688 2.02529
943 8 0.740818 2.37584
943 8 0.778801 2.84409
943 9 0.778801 2.84409
943 9 0.637628 1.53644
943 10 0.818731 3.50033
943 10 0.637628 1.53644
943 11 0.818731 3.50033
943 11 0.67032 1.75333
944 1 0.67032 1.75333
944 1 0.740818 2.37584
944 2 0.778801 2.84409
944 3 0.778801 2.84409
944 4 0.704688 2.02529
944 4 0.860708 4.48464
944 4 0.704688 2.02529
944 4 0.778801 2.84409
944 5 0.740818 2.37584
944 5 0.67032 1.75333
944 5 0.740818 2.37584
944 6 0.606531 1.35963
944 6 0.67032 1.75333
944 7 0.778801 2.84409
944 7 0.904837 6.12228
944 8 0.704688 2.02529
944 8 0.778801 2.84409
944 9 0.740818 2.37584
944 9 0.637628 1.53644
944 10 0.57695 1.21289
944 10 0.704688 2.02529
944 10 0.704688 2.02529
944 11 0.740818 2.37584
944 12 0.740818 2.37584
944 12 0.778801 2.84409
944 12 0.606531 1.35963
944 13 0.704688 2.02529
945 23 0.778801 2.84409
945 23 0.740818 2.37584
945 24 0.704688 2.02529
945 24 0.904837 6.12228
945 25 0.778801 2.84409
945 25 0.860708 4.48464
945 25 0.704688 2.02529
945 25 0.740818 2.37584
945 26 0.860708 4.48464
945 26 0.740818 2.37584
945 27 0.704688 2.02529
945 27 0.904837 6.12228
945 27 0.740818 2.37584
945 28 0.818731 3.50033
945 28 0.818731 3.50033
945 28 0.778801 2.84409
945 28 0.818731 3.50033
945 29 0.818731 3.50033
945 29 0.704688 2.02529
945 31 0.740818 2.37584
945 31 0.818731 3.50033
945 32 0.740818 2.37584
945 32 0.704688 2.02529
945 32 0.740818 2.37584
945 33 0.704688 2.02529
945 33 0.860708 4.48464
945 34 0.740818 2.37584
945 34 0.704688 2.02529
945 34 0.704688 2.02529
945 35 0.67032 1.75333
946 5 0.67032 1.75333
946 6 0.740818 2.37584
946 6 0.904837 6.12228
946 7 0.778801 2.84409
946 7 0.778801 2.84409
946 7 0.818731 3.50033
946 7 0.778801 2.84409
946 7 0.704688 2.02529
946 8 0.67032 1.75333
946 9 0.818731 3.50033
946 11 0.778801 2.84409
946 12 0.740818 2.37584
946 13 0.740818 2.37584
946 13 0.704688 2.02529
946 14 0.818731 3.50033
946 15 0.57695 1.21289
946 16 0.740818 2.37584
946 16 0.778801 2.84409
946 17 0.704688 2.02529
947 1 0.740818 2.37584
947 1 0.637628 1.53644
947 1 0.704688 2.02529
947 2 0.818731 3.50033
947 3 0.740818 2.37584
947 4 0.740818 2.37584
947 4 0.740818 2.37584
947 4 0.778801 2.84409
947 5 0.740818 2.37584
947 5 0.818731 3.50033
947 6 0.740818 2.37584
947 7 0.778801 2.84409
947 8 0.606531 1.35963
947 9 0.778801 2.84409
947 9 0.522046 0.983905
947 10 0.818731 3.50033
947 10 0.606531 1.35963
947 10 0.818731 3.50033
947 11 0.860708 4.48464
947 11 0.67032 1.75333
947 13 0.818731 3.50033
947 13 0.67032 1.75333
947 13 0.67032 1.75333
948 5 0.740818 2.37584
948 5 0.637628 1.53644
948 6 0.778801 2.84409
948 6 0.704688 2.02529
948 7 0.704688 2.02529
948 7 0.704688 2.02529
948 8 0.904837 6.12228
948 8 0.818731 3.50033
948 9 0.67032 1.75333
948 9 0.860708 4.48464
948 10 0.637628 1.53644
948 10 1 19
948 11 0.740818 2.37584
948 11 0.818731 3.50033
948 12 0.740818 2.37584
948 12 0.67032 1.75333
948 13 0.860708 4.48464
948 13 0.860708 4.48464
948 14 0.778801 2.84409
948 14 0.860708 4.48464
948 15 0.778801 2.84409
948 15 0.860708 4.48464
948 16 0.778801 2.84409
948 16 0.778801 2.84409
948 17 0.740818 2.37584
948 17 0.67032 1.75333
949 15 0.860708 4.48464
949 15 0.904837 6.12228
949 16 0.740818 2.37584
949 16 0.904837 6.12228
949 17 0.778801 2.84409
949 17 0.778801 2.84409
949 18 0.818731 3.50033
949 18 0.860708 4.48464
949 19 0.67032 1.75333
949 19 0.778801 2.84409
949 20 0.818731 3.50033
949 20 0.818731 3.50033
949 21 0.704688 2.02529
949 21 0.778801 2.84409
949 22 0.904837 6.12228
949 22 0.818731 3.50033
949 23 0.740818 2.37584
949 23 0.778801 2.84409
949 24 0.704688 2.02529
949 24 0.740818 2.37584
949 25 0.904837 6.12228
949 25 0.637628 1.53644
949 26 0.860708 4.48464
949 26 0.704688 2.02529
949 27 0.606531 1.35963
949 27 0.740818 2.37584
950 4 0.818731 3.50033
950 4 0.778801 2.84409
950 5 0.860708 4.48464
950 5 0.740818 2.37584
950 6 0.637628 1.53644
950 6 0.740818 2.37584
950 7 0.704688 2.02529
950 7 0.951229 9.38076
950 8 0.818731 3.50033
950 8 0.904837 6.12228
950 9 0.67032 1.75333
950 9 0.606531 1.35963
950 10 0.740818 2.37584
950 10 0.704688 2.02529
950 11 0.57695 1.21289
950 11 0.704688 2.02529
950 12 0.860708 4.48464
950 12 0.778801 2.84409
950 13 0.637628 1.53644
950 13 0.637628 1.53644
950 14 0.67032 1.75333
950 14 0.740818 2.37584
950 15 0.818731 3.50033
950 15 0.740818 2.37584
950 16 0.637628 1.53644
950 16 0.740818 2.37584
951 11 0.740818 2.37584
951 11 0.818731 3.50033
951 12 0.67032 1.75333
951 12 0.606531 1.35963
951 13 0.637628 1.53644
951 13 0.818731 3.50033
951 14 0.740818 2.37584
951 14 0.67032 1.75333
951 15 0.704688 2.02529
951 15 0.740818 2.37584
951 16 0.67032 1.75333
951 16 0.637628 1.53644
951 17 0.740818 2.37584
951 17 0.67032 1.75333
951 18 0.704688 2.02529
951 18 0.704688 2.02529
951 19 0.818731 3.50033
951 19 0.606531 1.35963
951 20 0.704688 2.02529
951 20 0.67032 1.75333
951 21 0.704688 2.02529
951 21 0.606531 1.35963
951 22 0.740818 2.37584
951 22 0.740818 2.37584
951 23 0.67032 1.75333
951 23 0.740818 2.37584
952 2 0.818731 3.50033
952 3 0.904837 6.12228
952 3 0.818731 3.50033
952 4 0.778801 2.84409
952 5 0.740818 2.37584
952 5 0.740818 2.37584
952 5 0.904837 6.12228
952 7 0.740818 2.37584
952 8 0.860708 4.48464
952 8 0.904837 6.12228
952 8 0.904837 6.12228
952 8 0.778801 2.84409
952 9 0.740818 2.37584
952 9 0.740818 2.37584
952 10 0.704688 2.02529
952 10 0.67032 1.75333
952 10 0.740818 2.37584
952 10 0.778801 2.84409
952 10 0.860708 4.48464
952 10 0.904837 6.12228
952 10 0.818731 3.50033
952 11 0.740818 2.37584
952 12 0.740818 2.37584
952 14 0.67032 1.75333
952 14 0.740818 2.37584
953 9 0.740818 2.37584
953 9 0.704688 2.02529
953 9 0.951229 9.38076
953 9 0.778801 2.84409
953 9 0.951229 9.38076
953 9 0.818731 3.50033
953 10 0.778801 2.84409
953 10 0.904837 6.12228
953 11 0.704688 2.02529
953 11 0.860708 4.48464
953 11 0.860708 4.48464
953 11 0.778801 2.84409
953 11 0.860708 4.48464
953 12 0.778801 2.84409
953 12 0.740818 2.37584
953 12 0.67032 1.75333
953 13 0.740818 2.37584
953 14 0.740818 2.37584
953 14 0.818731 3.50033
953 15 0.778801 2.84409
953 15 0.740818 2.37584
953 15 0.740818 2.37584
953 15 0.818731 3.50033
953 17 0.778801 2.84409
953 17 0.778801 2.84409
953 18 0.904837 6.12228
953 20 0.778801 2.84409
953 20 0.818731 3.50033
953 20 0.704688 2.02529
953 20 0.904837 6.12228
953 22 0.637628 1.53644
954 4 0.778801 2.84409
954 4 0.818731 3.50033
954 5 0.704688 2.02529
954 5 0.818731 3.50033
954 5 0.606531 1.35963
954 5 0.704688 2.02529
954 6 0.818731 3.50033
954 6 0.67032 1.75333
954 8 0.67032 1.75333
954 9 0.704688 2.02529
954 9 0.67032 1.75333
954 10 0.740818 2.37584
954 11 0.740818 2.37584
954 12 0.740818 2.37584
954 13 0.740818 2.37584
954 13 0.637628 1.53644
954 14 0.778801 2.84409
954 14 0.637628 1.53644
954 14 0.740818 2.37584
954 15 0.818731 3.50033
955 12 0.778801 2.84409
955 12 0.778801 2.84409
955 13 0.818731 3.50033
955 13 0.606531 1.35963
955 13 0.860708 4.48464
955 15 0.740818 2.37584
955 15 0.740818 2.37584
955 15 0.860708 4.48464
955 16 0.778801 2.84409
955 16 0.778801 2.84409
955 17 0.778801 2.84409
955 18 0.778801 2.84409
955 19 0.67032 1.75333
955 19 0.740818 2.37584
955 20 0.860708 4.48464
955 20 0.818731 3.50033
955 21 0.704688 2.02529
955 21 0.740818 2.37584
955 21 0.904837 6.12228
955 23 0.704688 2.02529
955 23 0.778801 2.84409
955 24 0.778801 2.84409
955 24 0.637628 1.53644
956 1 0.951229 9.38076
956 1 0.860708 4.48464
956 2 0.818731 3.50033
956 2 0.67032 1.75333
956 3 0.740818 2.37584
956 3 0.818731 3.50033
956 4 0.778801 2.84409
956 4 0.778801 2.84409
956 5 0.704688 2.02529
956 5 0.818731 3.50033
956 6 0.860708 4.48464
956 6 0.778801 2.84409
956 7 0.778801 2.84409
956 7 0.860708 4.48464
956 8 0.860708 4.48464
956 8 0.818731 3.50033
956 9 0.951229 9.38076
956 9 0.704688 2.02529
956 10 0.740818 2.37584
956 10 0.704688 2.02529
956 11 0.818731 3.50033
956 11 0.740818 2.37584
956 12 0.778801 2.84409
956 12 0.904837 6.12228
956 13 0.860708 4.48464
956 13 0.704688 2.02529
956 14 0.778801 2.84409
956 14 0.704688 2.02529
957 7 0.67032 1.75333
957 7 0.740818 2.37584
957 8 0.704688 2.02529
957 8 0.818731 3.50033
957 9 0.778801 2.84409
957 9 0.704688 2.02529
957 10 0.67032 1.75333
957 10 0.778801 2.84409
957 11 0.818731 3.50033
957 11 0.778801 2.84409
957 12 0.67032 1.75333
957 12 0.740818 2.37584
957 13 0.67032 1.75333
957 13 0.778801 2.84409
957 14 0.778801 2.84409
957 14 0.67032 1.75333
957 15 0.778801 2.84409
957 15 0.818731 3.50033
957 16 0.637628 1.53644
957 16 0.740818 2.37584
957 17 0.606531 1.35963
957 17 0.606531 1.35963
957 18 0.778801 2.84409
957 18 0.637628 1.53644
957 19 0.704688 2.02529
957 19 0.704688 2.02529
957 20 0.860708 4.48464
957 20 0.67032 1.75333
958 1 0.704688 2.02529
958 1 0.818731 3.50033
958 2 0.740818 2.37584
958 2 0.904837 6.12228
958 3 0.860708 4.48464
958 3 0.67032 1.75333
958 4 0.818731 3.50033
958 4 0.951229 9.38076
958 5 0.778801 2.84409
958 5 0.778801 2.84409
958 6 0.818731 3.50033
958 6 0.778801 2.84409
958 7 0.740818 2.37584
958 7 0.606531 1.35963
958 8 0.778801 2.84409
958 8 0.778801 2.84409
958 9 0.778801 2.84409
958 9 0.904837 6.12228
958 10 0.904837 6.12228
958 10 0.778801 2.84409
958 11 0.740818 2.37584
958 11 0.818731 3.50033
958 12 0.818731 3.50033
958 12 0.67032 1.75333
958 13 0.818731 3.50033
958 13 0.818731 3.50033
958 14 0.778801 2.84409
958 14 0.818731 3.50033
959 22 0.740818 2.37584
959 22 0.740818 2.37584
959 23 0.778801 2.84409
959 23 0.818731 3.50033
959 24 0.740818 2.37584
959 24 0.704688 2.02529
959 25 0.778801 2.84409
959 25 0.704688 2.02529
959 26 0.778801 2.84409
959 26 0.818731 3.50033
959 27 0.637628 1.53644
959 27 0.818731 3.50033
959 28 0.67032 1.75333
959 28 0.818731 3.50033
959 29 0.818731 3.50033
959 29 0.740818 2.37584
959 30 0.778801 2.84409
959 30 0.778801 2.84409
959 31 0.637628 1.53644
959 31 0.67032 1.75333
959 32 0.778801 2.84409
959 32 0.818731 3.50033
959 33 0.67032 1.75333
959 33 0.704688 2.02529
959 34 0.704688 2.02529
959 34 0.637628 1.53644
959 35 0.778801 2.84409
959 35 0.818731 3.50033
960 0 0.818731 3.50033
960 0 0.704688 2.02529
960 1 0.740818 2.37584
960 1 0.778801 2.84409
960 2 0.740818 2.37584
960 2 0.704688 2.02529
960 3 0.67032 1.75333
960 3 0.704688 2.02529
960 4 0.67032 1.75333
960 4 0.704688 2.02529
960 5 0.67032 1.75333
960 5 0.740818 2.37584
960 6 0.704688 2.02529
960 6 0.860708 4.48464
960 7 0.818731 3.50033
960 7 0.778801 2.84409
960 8 0.778801 2.84409
960 8 0.778801 2.84409
960 9 0.57695 1.21289
960 9 0.904837 6.12228
960 10 0.637628 1.53644
960 10 0.67032 1.75333
960 11 0.704688 2.02529
960 11 0.778801 2.84409
960 12 0.67032 1.75333
960 12 0.740818 2.37584
960 13 0.778801 2.84409
960 13 0.606531 1.35963
961 5 0.860708 4.48464
961 5 0.67032 1.75333
961 5 0.778801 2.84409
961 7 0.778801 2.84409
961 7 0.704688 2.02529
961 8 0.818731 3.50033
961 8 0.778801 2.84409
961 8 0.860708 4.48464
961 10 0.860708 4.48464
961 10 0.860708 4.48464
961 10 0.818731 3.50033
961 12 0.778801 2.84409
961 12 0.778801 2.84409
961 13 0.778801 2.84409
961 13 0.904837 6.12228
961 14 0.818731 3.50033
961 14 0.818731 3.50033
961 15 0.818731 3.50033
961 15 0.818731 3.50033
961 15 0.860708 4.48464
961 16 0.951229 9.38076
961 17 0.818731 3.50033
961 17 0.778801 2.84409
961 17 0.67032 1.75333
961 17 0.778801 2.84409
961 18 0.860708 4.48464
961 18 0.778801 2.84409
962 8 0.704688 2.02529
962 9 0.860708 4.48464
962 9 0.904837 6.12228
962 9 0.606531 1.35963
962 10 0.778801 2.84409
962 12 0.704688 2.02529
962 12 0.740818 2.37584
962 13 0.778801 2.84409
962 13 0.57695 1.21289
962 14 0.57695 1.21289
962 14 0.818731 3.50033
962 15 0.704688 2.02529
962 16 0.704688 2.02529
962 16 0.740818 2.37584
962 16 0.67032 1.75333
962 16 0.704688 2.02529
962 16 0.778801 2.84409
962 17 0.67032 1.75333
962 18 0.704688 2.02529
962 18 0.778801 2.84409
962 19 0.637628 1.53644
962 20 0.67032 1.75333
962 20 0.778801 2.84409
962 20 0.704688 2.02529
962 21 0.67032 1.75333
962 22 0.57695 1.21289
963 11 0.778801 2.84409
963 12 0.740818 2.37584
963 12 0.704688 2.02529
963 12 0.704688 2.02529
963 13 0.67032 1.75333
963 13 0.704688 2.02529
963 14 0.67032 1.75333
963 14 0.740818 2.37584
963 15 0.637628 1.53644
963 16 0.67032 1.75333
963 16 0.778801 2.84409
963 17 0.740818 2.37584
963 18 0.606531 1.35963
963 18 0.740818 2.37584
963 19 0.818731 3.50033
963 19 0.778801 2.84409
963 19 0.778801 2.84409
963 19 0.778801 2.84409
963 20 0.740818 2.37584
963 20 0.57695 1.21289
963 20 0.778801 2.84409
963 21 0.778801 2.84409
963 21 0.67032 1.75333
963 21 0.860708 4.48464
963 21 0.740818 2.37584
963 22 0.704688 2.02529
963 22 0.704688 2.02529
963 22 0.740818 2.37584
963 24 0.818731 3.50033
963 24 0.67032 1.75333
963 24 0.740818 2.37584
963 24 0.778801 2.84409
963 25 0.704688 2.02529
964 1 0.904837 6.12228
964 1 0.904837 6.12228
964 2 0.778801 2.84409
964 3 0.740818 2.37584
964 3 0.778801 2.84409
964 3 0.860708 4.48464
964 4 0.778801 2.84409
964 5 0.860708 4.48464
964 5 0.860708 4.48464
964 6 0.860708 4.48464
964 6 0.818731 3.50033
964 6 0.818731 3.50033
964 7 0.740818 2.37584
964 7 0.818731 3.50033
964 9 0.740818 2.37584
964 9 0.860708 4.48464
964 11 0.740818 2.37584
964 12 0.860708 4.48464
964 12 0.778801 2.84409
964 13 0.818731 3.50033
964 13 0.904837 6.12228
964 13 0.637628 1.53644
964 13 0.818731 3.50033
964 15 0.818731 3.50033
964 15 0.818731 3.50033
964 15 0.778801 2.84409
965 5 0.818731 3.50033
965 5 0.818731 3.50033
965 6 0.904837 6.12228
965 6 0.778801 2.84409
965 7 0.951229 9.38076
965 7 0.818731 3.50033
965 8 0.818731 3.50033
965 8 0.951229 9.38076
965 9 0.904837 6.12228
965 9 0.860708 4.48464
965 10 0.778801 2.84409
965 10 0.860708 4.48464
965 11 0.778801 2.84409
965 11 0.860708 4.48464
965 12 0.860708 4.48464
965 12 0.904837 6.12228
965 13 0.860708 4.48464
965 13 0.704688 2.02529
965 14 0.860708 4.48464
965 14 0.778801 2.84409
965 15 0.704688 2.02529
965 15 0.818731 3.50033
965 16 0.818731 3.50033
965 16 0.637628 1.53644
965 17 0.704688 2.02529
965 17 0.704688 2.02529
965 18 0.860708 4.48464
965 18 0.778801 2.84409
965 19 0.818731 3.50033
965 19 0.740818 2.37584
966 0 0.740818 2.37584
966 0 0.57695 1.21289
966 1 0.704688 2.02529
966 1 0.778801 2.84409
966 2 0.740818 2.37584
966 2 0.67032 1.75333
966 3 0.740818 2.37584
966 3 0.704688 2.02529
966 4 0.860708 4.48464
966 4 0.860708 4.48464
966 5 0.818731 3.50033
966 5 0.67032 1.75333
966 6 0.778801 2.84409
966 6 0.704688 2.02529
966 7 0.740818 2.37584
966 7 0.778801 2.84409
966 8 0.778801 2.84409
966 8 0.740818 2.37584
966 9 0.637628 1.53644
966 9 0.704688 2.02529
966 10 0.704688 2.02529
966 10 0.704688 2.02529
966 11 0.740818 2.37584
966 11 0.778801 2.84409
966 12 0.860708 4.48464
966 12 0.740818 2.37584
966 13 0.778801 2.84409
966 13 0.740818 2.37584
966 14 0.778801 2.84409
966 14 0.637628 1.53644
967 5 0.778801 2.84409
967 5 0.904837 6.12228
967 6 0.740818 2.37584
967 6 0.778801 2.84409
967 7 0.904837 6.12228
967 7 0.778801 2.84409
967 8 0.818731 3.50033
967 8 0.740818 2.37584
967 9 0.67032 1.75333
967 9 0.740818 2.37584
967 10 0.860708 4.48464
967 10 0.778801 2.84409
967 11 0.67032 1.75333
967 11 0.778801 2.84409
967 12 0.818731 3.50033
967 12 0.778801 2.84409
967 13 0.67032 1.75333
967 13 0.67032 1.75333
967 14 0.740818 2.37584
967 14 0.778801 2.84409
967 15 0.860708 4.48464
967 15 0.778801 2.84409
967 16 0.522046 0.983905
967 16 0.818731 3.50033
967 17 0.860708 4.48464
967 17 0.704688 2.02529
967 18 0.67032 1.75333
967 18 0.637628 1.53644
967 19 0.704688 2.02529
967 19 0.818731 3.50033
968 7 0.67032 1.75333
968 7 0.740818 2.37584
968 8 0.740818 2.37584
968 8 0.740818 2.37584
968 8 0.860708 4.48464
968 9 0.704688 2.02529
968 10 0.778801 2.84409
968 10 0.740818 2.37584
968 11 0.860708 4.48464
968 11 0.860708 4.48464
968 11 0.704688 2.02529
968 12 0.778801 2.84409
968 12 0.704688 2.02529
968 12 0.57695 1.21289
968 12 0.740818 2.37584
968 13 0.704688 2.02529
968 15 0.637628 1.53644
968 15 0.740818 2.37584
968 16 0.778801 2.84409
968 16 0.740818 2.37584
968 16 0.740818 2.37584
968 17 0.778801 2.84409
968 17 0.704688 2.02529
968 17 0.67032 1.75333
968 18 0.778801 2.84409
968 18 0.704688 2.02529
968 19 0.704688 2.02529
968 20 0.637628 1.53644
968 20 0.818731 3.50033
968 21 0.67032 1.75333
968 21 0.637628 1.53644
968 22 0.740818 2.37584
969 14 0.704688 2.02529
969 14 0.637628 1.53644
969 15 0.740818 2.37584
969 15 0.818731 3.50033
969 15 0.704688 2.02529
969 16 0.704688 2.02529
969 16 0.67032 1.75333
969 17 0.740818 2.37584
969 17 0.778801 2.84409
969 17 0.778801 2.84409
969 18 0.778801 2.84409
969 18 0.860708 4.48464
969 19 0.704688 2.02529
969 19 0.606531 1.35963
969 20 0.818731 3.50033
969 20 0.740818 2.37584
969 21 0.704688 2.02529
969 21 0.818731 3.50033
969 21 0.778801 2.84409
969 22 0.637628 1.53644
969 23 0.778801 2.84409
969 24 0.740818 2.37584
969 25 0.740818 2.37584
969 26 0.67032 1.75333
969 27 0.67032 1.75333
969 27 0.740818 2.37584
969 28 0.778801 2.84409
969 29 0.740818 2.37584
969 29 0.704688 2.02529
970 13 0.951229 9.38076
970 13 0.704688 2.02529
970 14 0.740818 2.37584
970 14 0.818731 3.50033
970 15 0.904837 6.12228
970 15 0.704688 2.02529
970 16 0.818731 3.50033
970 16 0.704688 2.02529
970 17 0.67032 1.75333
970 17 0.740818 2.37584
970 18 0.740818 2.37584
970 18 0.778801 2.84409
970 19 0.818731 3.50033
970 19 0.67032 1.75333
970 20 0.860708 4.48464
970 20 0.818731 3.50033
970 21 0.778801 2.84409
970 21 0.778801 2.84409
970 22 0.860708 4.48464
970 22 0.778801 2.84409
970 23 0.740818 2.37584
970 23 0.860708 4.48464
970 24 0.67032 1.75333
970 24 0.818731 3.50033
970 25 0.57695 1.21289
970 25 0.67032 1.75333
970 26 0.860708 4.48464
970 26 0.818731 3.50033
970 27 0.740818 2.37584
970 27 0.606531 1.35963
970 28 0.860708 4.48464
970 28 0.818731 3.50033
971 0 0.67032 1.75333
971 0 0.778801 2.84409
971 1 0.740818 2.37584
971 1 0.860708 4.48464
971 2 0.740818 2.37584
971 2 0.67032 1.75333
971 3 0.818731 3.50033
971 3 0.637628 1.53644
971 4 0.704688 2.02529
971 4 0.818731 3.50033
971 5 0.740818 2.37584
971 5 0.778801 2.84409
971 6 0.740818 2.37584
971 6 0.778801 2.84409
971 7 0.704688 2.02529
971 7 0.860708 4.48464
971 8 0.740818 2.37584
971 8 0.818731 3.50033
971 9 0.860708 4.48464
971 9 0.740818 2.37584
971 10 0.740818 2.37584
971 10 0.637628 1.53644
971 11 0.740818 2.37584
971 11 0.67032 1.75333
971 12 0.637628 1.53644
971 12 0.740818 2.37584
971 13 0.637628 1.53644
971 13 0.818731 3.50033
971 14 0.704688 2.02529
971 14 0.704688 2.02529
971 15 0.57695 1.21289
971 15 0.704688 2.02529
972 2 0.637628 1.53644
972 2 0.818731 3.50033
972 2 0.778801 2.84409
972 3 0.740818 2.37584
972 3 0.740818 2.37584
972 4 0.740818 2.37584
972 6 0.704688 2.02529
972 6 0.778801 2.84409
972 7 0.860708 4.48464
972 7 0.818731 3.50033
972 8 0.778801 2.84409
972 8 0.606531 1.35963
972 9 0.860708 4.48464
972 9 0.778801 2.84409
972 9 0.67032 1.75333
972 10 0.740818 2.37584
972 10 0.740818 2.37584
972 10 0.818731 3.50033
972 11 0.778801 2.84409
972 11 0.904837 6.12228
972 12 0.778801 2.84409
972 12 0.904837 6.12228
972 12 0.860708 4.48464
972 13 0.740818 2.37584
972 13 0.740818 2.37584
972 14 0.704688 2.02529
972 14 0.778801 2.84409
972 16 0.818731 3.50033
972 17 0.951229 9.38076
972 18 0.778801 2.84409
972 18 0.637628 1.53644
973 23 0.951229 9.38076
973 23 0.67032 1.75333
973 23 0.778801 2.84409
973 23 0.860708 4.48464
973 24 0.818731 3.50033
973 24 0.860708 4.48464
973 24 0.778801 2.84409
973 25 0.704688 2.02529
973 27 0.818731 3.50033
973 27 0.704688 2.02529
973 27 0.704688 2.02529
973 27 0.818731 3.50033
973 27 0.904837 6.12228
973 28 0.818731 3.50033
973 29 0.860708 4.48464
973 29 0.67032 1.75333
973 30 0.818731 3.50033
973 30 0.818731 3.50033
973 31 0.818731 3.50033
973 31 0.860708 4.48464
973 33 0.740818 2.37584
973 33 0.704688 2.02529
973 33 0.904837 6.12228
973 34 0.740818 2.37584
973 34 0.778801 2.84409
973 36 0.67032 1.75333
973 36 0.818731 3.50033
973 37 0.67032 1.75333
973 38 0.704688 2.02529
973 38 0.637628 1.53644
973 38 0.67032 1.75333
973 38 0.606531 1.35963
973 39 0.704688 2.02529
974 11 0.860708 4.48464
974 11 0.740818 2.37584
974 12 0.904837 6.12228
974 12 0.778801 2.84409
974 13 0.740818 2.37584
974 13 0.860708 4.48464
974 14 0.740818 2.37584
974 14 0.818731 3.50033
974 15 0.818731 3.50033
974 15 0.778801 2.84409
974 16 0.778801 2.84409
974 16 0.951229 9.38076
974 17 0.818731 3.50033
974 17 0.740818 2.37584
